Index,dt,customer_type,trigger_type,n_triggered
16893,26/06/23,0,scheduled,5675
16894,26/06/23,2,scheduled,1112
16895,26/06/23,3,scheduled,29
16988,27/06/23,1,scheduled,5754
16989,27/06/23,0,scheduled,6146
16990,27/06/23,2,scheduled,1123
16991,27/06/23,3,scheduled,30
17084,28/06/23,1,scheduled,6063
17085,28/06/23,0,scheduled,6042
17086,28/06/23,2,scheduled,1110
17087,28/06/23,3,scheduled,32
17180,29/06/23,1,scheduled,6571
17181,29/06/23,0,scheduled,6267
17182,29/06/23,2,scheduled,1123
17183,29/06/23,3,scheduled,31
17276,30/06/23,1,scheduled,6704
17277,30/06/23,0,scheduled,6397
17278,30/06/23,2,scheduled,1100
17279,30/06/23,3,scheduled,34
17372,01/01/23,1,interference,4308
17374,01/01/23,3,interference,2702
17375,01/01/23,0,interference,5122
17377,01/01/23,2,interference,2945
17564,02/01/23,1,interference,4974
17566,02/01/23,3,interference,2749
17567,02/01/23,0,interference,5177
17569,02/01/23,2,interference,3194
17756,03/01/23,1,interference,5324
17758,03/01/23,3,interference,2730
17759,03/01/23,0,interference,5376
17761,03/01/23,2,interference,3213
17948,04/01/23,1,interference,4744
17950,04/01/23,3,interference,2828
17951,04/01/23,0,interference,5434
17953,04/01/23,2,interference,2897
18140,05/01/23,1,interference,4771
18142,05/01/23,3,interference,2725
18143,05/01/23,0,interference,6184
18145,05/01/23,2,interference,3232
18332,06/01/23,1,interference,4824
18334,06/01/23,3,interference,2810
18335,06/01/23,0,interference,6555
18337,06/01/23,2,interference,3100
18524,07/01/23,1,interference,4750
18526,07/01/23,3,interference,2629
18527,07/01/23,0,interference,5174
18529,07/01/23,2,interference,3098
18716,08/01/23,1,interference,4798
18718,08/01/23,3,interference,2391
18719,08/01/23,0,interference,5671
18721,08/01/23,2,interference,2906
18908,09/01/23,1,interference,4599
18910,09/01/23,3,interference,2808
18911,09/01/23,0,interference,6076
18913,09/01/23,2,interference,2994
19100,10/01/23,1,interference,4556
19102,10/01/23,3,interference,2672
19103,10/01/23,0,interference,5586
19105,10/01/23,2,interference,2994
19292,11/01/23,1,interference,4527
19294,11/01/23,3,interference,2809
19295,11/01/23,0,interference,4953
19297,11/01/23,2,interference,2955
19484,12/01/23,1,interference,5399
19486,12/01/23,3,interference,2665
19487,12/01/23,0,interference,5205
19489,12/01/23,2,interference,2943
19676,13/01/23,1,interference,4812
19678,13/01/23,3,interference,2890
19679,13/01/23,0,interference,6307
19681,13/01/23,2,interference,3447
19868,14/01/23,1,interference,5464
19870,14/01/23,3,interference,2720
19871,14/01/23,0,interference,6983
19873,14/01/23,2,interference,3832
20060,15/01/23,1,interference,5206
20062,15/01/23,3,interference,2676
20063,15/01/23,0,interference,5904
20065,15/01/23,2,interference,3312
20252,16/01/23,1,interference,5176
20254,16/01/23,3,interference,2890
20255,16/01/23,0,interference,5290
20257,16/01/23,2,interference,2948
20444,17/01/23,1,interference,4872
20446,17/01/23,3,interference,2851
20447,17/01/23,0,interference,5094
20449,17/01/23,2,interference,2837
20636,18/01/23,1,interference,5277
20638,18/01/23,3,interference,2842
20639,18/01/23,0,interference,4839
20641,18/01/23,2,interference,3159
20828,19/01/23,1,interference,4470
20830,19/01/23,3,interference,2767
20831,19/01/23,0,interference,5477
20833,19/01/23,2,interference,2963
21020,20/01/23,1,interference,4796
21022,20/01/23,3,interference,2822
21023,20/01/23,0,interference,5927
21025,20/01/23,2,interference,3081
21212,21/01/23,1,interference,4901
21214,21/01/23,3,interference,2801
21215,21/01/23,0,interference,6296
21217,21/01/23,2,interference,3386
21404,22/01/23,1,interference,5147
21406,22/01/23,3,interference,2883
21407,22/01/23,0,interference,6344
21409,22/01/23,2,interference,3154
21596,23/01/23,1,interference,4877
21598,23/01/23,3,interference,2954
21599,23/01/23,0,interference,7226
21601,23/01/23,2,interference,3615
21788,24/01/23,1,interference,4878
21790,24/01/23,3,interference,2897
21791,24/01/23,0,interference,6537
21793,24/01/23,2,interference,3534
21980,25/01/23,1,interference,5397
21982,25/01/23,3,interference,3068
21983,25/01/23,0,interference,8081
21985,25/01/23,2,interference,3869
22172,26/01/23,1,interference,5595
22174,26/01/23,3,interference,3193
22175,26/01/23,0,interference,8056
22177,26/01/23,2,interference,4102
22364,27/01/23,1,interference,5505
22366,27/01/23,3,interference,2851
22367,27/01/23,0,interference,7262
22369,27/01/23,2,interference,4278
22556,28/01/23,1,interference,4951
22558,28/01/23,3,interference,2996
22559,28/01/23,0,interference,6683
22561,28/01/23,2,interference,3532
22748,29/01/23,1,interference,4744
22750,29/01/23,3,interference,3013
22751,29/01/23,0,interference,5402
22753,29/01/23,2,interference,3179
22940,30/01/23,1,interference,4431
22942,30/01/23,3,interference,2899
22943,30/01/23,0,interference,8665
22945,30/01/23,2,interference,3439
23132,31/01/23,1,interference,5802
23134,31/01/23,3,interference,3045
23135,31/01/23,0,interference,9766
23137,31/01/23,2,interference,5513
23324,01/02/23,1,interference,6310
23326,01/02/23,3,interference,2863
23327,01/02/23,0,interference,9834
23329,01/02/23,2,interference,5610
23516,02/02/23,1,interference,5947
23518,02/02/23,3,interference,2632
23519,02/02/23,0,interference,9096
23521,02/02/23,2,interference,4786
23708,03/02/23,1,interference,5783
23710,03/02/23,3,interference,3045
23711,03/02/23,0,interference,8814
23713,03/02/23,2,interference,4480
23900,04/02/23,1,interference,5730
23902,04/02/23,3,interference,2764
23903,04/02/23,0,interference,8451
23905,04/02/23,2,interference,4063
24092,05/02/23,1,interference,5047
24094,05/02/23,3,interference,2867
24095,05/02/23,0,interference,6301
24097,05/02/23,2,interference,3343
24284,06/02/23,1,interference,4477
24286,06/02/23,3,interference,2916
24287,06/02/23,0,interference,5668
24289,06/02/23,2,interference,3037
24476,07/02/23,1,interference,4866
24478,07/02/23,3,interference,2916
24479,07/02/23,0,interference,5787
24481,07/02/23,2,interference,2946
24668,08/02/23,1,interference,4959
24670,08/02/23,3,interference,3226
24671,08/02/23,0,interference,6049
24673,08/02/23,2,interference,3110
24860,09/02/23,1,interference,5255
24862,09/02/23,3,interference,2847
24863,09/02/23,0,interference,7500
24865,09/02/23,2,interference,3567
25052,10/02/23,1,interference,4983
25054,10/02/23,3,interference,2956
25055,10/02/23,0,interference,5831
25057,10/02/23,2,interference,3114
25244,11/02/23,1,interference,5683
25246,11/02/23,3,interference,3028
25247,11/02/23,0,interference,7950
25249,11/02/23,2,interference,4109
25436,12/02/23,1,interference,5700
25438,12/02/23,3,interference,2760
25439,12/02/23,0,interference,6888
25441,12/02/23,2,interference,4007
25628,13/02/23,1,interference,5238
25630,13/02/23,3,interference,2809
25631,13/02/23,0,interference,5783
25633,13/02/23,2,interference,3532
25820,14/02/23,1,interference,4763
25822,14/02/23,3,interference,2604
25823,14/02/23,0,interference,5250
25825,14/02/23,2,interference,3156
26012,15/02/23,1,interference,5229
26014,15/02/23,3,interference,2771
26015,15/02/23,0,interference,5208
26017,15/02/23,2,interference,3115
26204,16/02/23,1,interference,5364
26206,16/02/23,3,interference,2739
26207,16/02/23,0,interference,4913
26209,16/02/23,2,interference,3307
26396,17/02/23,1,interference,5672
26398,17/02/23,3,interference,2977
26399,17/02/23,0,interference,7957
26401,17/02/23,2,interference,4225
26588,18/02/23,1,interference,5746
26590,18/02/23,3,interference,2915
26591,18/02/23,0,interference,7736
26593,18/02/23,2,interference,4252
26780,19/02/23,1,interference,5288
26782,19/02/23,3,interference,2745
26783,19/02/23,0,interference,6399
26785,19/02/23,2,interference,3650
26972,20/02/23,1,interference,4946
26974,20/02/23,3,interference,2819
26975,20/02/23,0,interference,4999
26977,20/02/23,2,interference,2873
27164,21/02/23,1,interference,5196
27166,21/02/23,3,interference,2748
27167,21/02/23,0,interference,4910
27169,21/02/23,2,interference,3130
27356,22/02/23,1,interference,5511
27358,22/02/23,3,interference,2787
27359,22/02/23,0,interference,5758
27361,22/02/23,2,interference,3233
27548,23/02/23,1,interference,5826
27550,23/02/23,3,interference,2781
27551,23/02/23,0,interference,5310
27553,23/02/23,2,interference,3361
27740,24/02/23,1,interference,5546
27742,24/02/23,3,interference,2640
27743,24/02/23,0,interference,5562
27745,24/02/23,2,interference,3015
27932,25/02/23,1,interference,5513
27934,25/02/23,3,interference,2712
27935,25/02/23,0,interference,6806
27937,25/02/23,2,interference,3153
28124,26/02/23,1,interference,5576
28126,26/02/23,3,interference,2930
28127,26/02/23,0,interference,5883
28129,26/02/23,2,interference,3096
28316,27/02/23,1,interference,5559
28318,27/02/23,3,interference,2754
28319,27/02/23,0,interference,5025
28321,27/02/23,2,interference,3191
28508,28/02/23,1,interference,5413
28510,28/02/23,3,interference,2721
28511,28/02/23,0,interference,5224
28513,28/02/23,2,interference,2913
28700,01/03/23,1,interference,5735
28702,01/03/23,3,interference,2794
28703,01/03/23,0,interference,5292
28705,01/03/23,2,interference,3423
28892,02/03/23,1,interference,6146
28894,02/03/23,3,interference,2834
28895,02/03/23,0,interference,4790
28897,02/03/23,2,interference,3412
29084,03/03/23,1,interference,5206
29086,03/03/23,3,interference,2804
29087,03/03/23,0,interference,4788
29089,03/03/23,2,interference,2900
29276,04/03/23,1,interference,4810
29278,04/03/23,3,interference,2797
29279,04/03/23,0,interference,5381
29281,04/03/23,2,interference,3019
29468,05/03/23,1,interference,4798
29470,05/03/23,3,interference,2727
29471,05/03/23,0,interference,4959
29473,05/03/23,2,interference,3136
29660,06/03/23,1,interference,4977
29662,06/03/23,3,interference,2676
29663,06/03/23,0,interference,4831
29665,06/03/23,2,interference,3133
29852,07/03/23,1,interference,5696
29854,07/03/23,3,interference,2807
29855,07/03/23,0,interference,5045
29857,07/03/23,2,interference,3220
30044,08/03/23,1,interference,5507
30046,08/03/23,3,interference,2681
30047,08/03/23,0,interference,4907
30049,08/03/23,2,interference,3369
30236,09/03/23,1,interference,5500
30238,09/03/23,3,interference,2743
30239,09/03/23,0,interference,5108
30241,09/03/23,2,interference,3244
30428,10/03/23,1,interference,5507
30430,10/03/23,3,interference,2676
30431,10/03/23,0,interference,5105
30433,10/03/23,2,interference,3533
30620,11/03/23,1,interference,5317
30622,11/03/23,3,interference,2809
30623,11/03/23,0,interference,5263
30625,11/03/23,2,interference,3191
30812,12/03/23,1,interference,5705
30814,12/03/23,3,interference,2925
30815,12/03/23,0,interference,5369
30817,12/03/23,2,interference,3503
30996,13/03/23,1,interference,4797
30998,13/03/23,3,interference,2800
30999,13/03/23,0,interference,5164
31001,13/03/23,2,interference,3099
31188,14/03/23,1,interference,5171
31190,14/03/23,3,interference,3031
31191,14/03/23,0,interference,5643
31193,14/03/23,2,interference,3103
31380,15/03/23,1,interference,4803
31382,15/03/23,3,interference,2879
31383,15/03/23,0,interference,5454
31385,15/03/23,2,interference,3140
31572,16/03/23,1,interference,5427
31574,16/03/23,3,interference,2821
31575,16/03/23,0,interference,5230
31577,16/03/23,2,interference,3041
31764,17/03/23,1,interference,5733
31766,17/03/23,3,interference,2954
31767,17/03/23,0,interference,5642
31769,17/03/23,2,interference,3214
31956,18/03/23,1,interference,5096
31958,18/03/23,3,interference,2819
31959,18/03/23,0,interference,6316
31961,18/03/23,2,interference,3309
32148,19/03/23,1,interference,5196
32150,19/03/23,3,interference,2635
32151,19/03/23,0,interference,6355
32153,19/03/23,2,interference,3875
32340,20/03/23,1,interference,5475
32342,20/03/23,3,interference,2862
32343,20/03/23,0,interference,6304
32345,20/03/23,2,interference,3307
32532,21/03/23,1,interference,5121
32534,21/03/23,3,interference,2873
32535,21/03/23,0,interference,6538
32537,21/03/23,2,interference,3330
32724,22/03/23,1,interference,5260
32726,22/03/23,3,interference,2739
32727,22/03/23,0,interference,5213
32729,22/03/23,2,interference,3228
32916,23/03/23,1,interference,6009
32918,23/03/23,3,interference,2880
32919,23/03/23,0,interference,5726
32921,23/03/23,2,interference,3513
33108,24/03/23,1,interference,6234
33110,24/03/23,3,interference,2947
33111,24/03/23,0,interference,5711
33113,24/03/23,2,interference,3580
33300,25/03/23,1,interference,5915
33302,25/03/23,3,interference,2776
33303,25/03/23,0,interference,5049
33305,25/03/23,2,interference,3274
33492,26/03/23,1,interference,5289
33494,26/03/23,3,interference,2722
33495,26/03/23,0,interference,4790
33497,26/03/23,2,interference,3078
33684,27/03/23,1,interference,5483
33686,27/03/23,3,interference,2862
33687,27/03/23,0,interference,5109
33689,27/03/23,2,interference,3317
33876,28/03/23,1,interference,5577
33878,28/03/23,3,interference,2723
33879,28/03/23,0,interference,5292
33881,28/03/23,2,interference,3385
34068,29/03/23,1,interference,5336
34070,29/03/23,3,interference,2534
34071,29/03/23,0,interference,5483
34073,29/03/23,2,interference,3091
34260,30/03/23,1,interference,5009
34262,30/03/23,3,interference,2775
34263,30/03/23,0,interference,5027
34265,30/03/23,2,interference,2925
34452,31/03/23,1,interference,5821
34454,31/03/23,3,interference,2752
34455,31/03/23,0,interference,5772
34457,31/03/23,2,interference,3521
34644,01/04/23,1,interference,6386
34646,01/04/23,3,interference,2377
34647,01/04/23,0,interference,5367
34649,01/04/23,2,interference,3399
34836,02/04/23,1,interference,5653
34838,02/04/23,3,interference,2794
34839,02/04/23,0,interference,5210
34841,02/04/23,2,interference,3167
35028,03/04/23,1,interference,5971
35030,03/04/23,3,interference,2889
35031,03/04/23,0,interference,5506
35033,03/04/23,2,interference,3440
35220,04/04/23,1,interference,6417
35222,04/04/23,3,interference,2989
35223,04/04/23,0,interference,6600
35225,04/04/23,2,interference,4079
35412,05/04/23,1,interference,6644
35414,05/04/23,3,interference,2707
35415,05/04/23,0,interference,6633
35417,05/04/23,2,interference,3919
35604,06/04/23,1,interference,5154
35606,06/04/23,3,interference,2975
35607,06/04/23,0,interference,5118
35609,06/04/23,2,interference,2937
35796,07/04/23,1,interference,5145
35798,07/04/23,3,interference,2914
35799,07/04/23,0,interference,5470
35801,07/04/23,2,interference,3197
35988,08/04/23,1,interference,4673
35990,08/04/23,3,interference,2778
35991,08/04/23,0,interference,5023
35993,08/04/23,2,interference,3175
36180,09/04/23,1,interference,4958
36182,09/04/23,3,interference,3004
36183,09/04/23,0,interference,5153
36185,09/04/23,2,interference,3034
36372,10/04/23,1,interference,5054
36374,10/04/23,3,interference,2763
36375,10/04/23,0,interference,5047
36377,10/04/23,2,interference,3050
36564,11/04/23,1,interference,5121
36566,11/04/23,3,interference,3002
36567,11/04/23,0,interference,5323
36569,11/04/23,2,interference,3085
36756,12/04/23,1,interference,5084
36758,12/04/23,3,interference,2839
36759,12/04/23,0,interference,5383
36761,12/04/23,2,interference,2980
36948,13/04/23,1,interference,5124
36950,13/04/23,3,interference,2981
36951,13/04/23,0,interference,5526
36953,13/04/23,2,interference,3238
37140,14/04/23,1,interference,5284
37142,14/04/23,3,interference,2943
37143,14/04/23,0,interference,5690
37145,14/04/23,2,interference,3342
37332,15/04/23,1,interference,6128
37334,15/04/23,3,interference,2544
37335,15/04/23,0,interference,6121
37337,15/04/23,2,interference,3598
37524,16/04/23,1,interference,6008
37526,16/04/23,3,interference,2972
37527,16/04/23,0,interference,4955
37529,16/04/23,2,interference,3482
37716,17/04/23,1,interference,5011
37718,17/04/23,3,interference,2876
37719,17/04/23,0,interference,5034
37721,17/04/23,2,interference,2865
37908,18/04/23,1,interference,5285
37910,18/04/23,3,interference,2748
37911,18/04/23,0,interference,5323
37913,18/04/23,2,interference,3238
38100,19/04/23,1,interference,5227
38102,19/04/23,3,interference,2802
38103,19/04/23,0,interference,5589
38105,19/04/23,2,interference,3290
38292,20/04/23,1,interference,6071
38294,20/04/23,3,interference,2905
38295,20/04/23,0,interference,6229
38297,20/04/23,2,interference,3539
38484,21/04/23,1,interference,5595
38486,21/04/23,3,interference,2873
38487,21/04/23,0,interference,5585
38489,21/04/23,2,interference,3466
38676,22/04/23,1,interference,5426
38678,22/04/23,3,interference,2630
38679,22/04/23,0,interference,5255
38681,22/04/23,2,interference,3407
38868,23/04/23,1,interference,5079
38870,23/04/23,3,interference,2895
38871,23/04/23,0,interference,4876
38873,23/04/23,2,interference,3289
39060,24/04/23,1,interference,4964
39062,24/04/23,3,interference,2570
39063,24/04/23,0,interference,4832
39065,24/04/23,2,interference,3061
39252,25/04/23,1,interference,5187
39254,25/04/23,3,interference,3055
39255,25/04/23,0,interference,5127
39257,25/04/23,2,interference,3029
39444,26/04/23,1,interference,5736
39446,26/04/23,3,interference,3018
39447,26/04/23,0,interference,5018
39449,26/04/23,2,interference,3261
39636,27/04/23,1,interference,5924
39638,27/04/23,3,interference,3083
39639,27/04/23,0,interference,4924
39641,27/04/23,2,interference,3723
39828,28/04/23,1,interference,5506
39830,28/04/23,3,interference,3044
39831,28/04/23,0,interference,5135
39833,28/04/23,2,interference,3376
40020,29/04/23,1,interference,5540
40022,29/04/23,3,interference,3075
40023,29/04/23,0,interference,5194
40025,29/04/23,2,interference,3110
40212,30/04/23,1,interference,4761
40214,30/04/23,3,interference,3037
40215,30/04/23,0,interference,5053
40217,30/04/23,2,interference,2847
40404,01/05/23,1,interference,5203
40406,01/05/23,3,interference,2830
40407,01/05/23,0,interference,5164
40409,01/05/23,2,interference,3269
40596,02/05/23,1,interference,5933
40598,02/05/23,3,interference,3088
40599,02/05/23,0,interference,5153
40601,02/05/23,2,interference,3476
40788,03/05/23,1,interference,5725
40790,03/05/23,3,interference,2795
40791,03/05/23,0,interference,5703
40793,03/05/23,2,interference,3493
40980,04/05/23,1,interference,5754
40982,04/05/23,3,interference,2793
40983,04/05/23,0,interference,5537
40985,04/05/23,2,interference,3601
41172,05/05/23,1,interference,6633
41174,05/05/23,3,interference,2933
41175,05/05/23,0,interference,5988
41177,05/05/23,2,interference,3948
41364,06/05/23,1,interference,6975
41366,06/05/23,3,interference,3067
41367,06/05/23,0,interference,7063
41369,06/05/23,2,interference,4052
41556,07/05/23,1,interference,7166
41558,07/05/23,3,interference,3030
41559,07/05/23,0,interference,5845
41561,07/05/23,2,interference,4292
41748,08/05/23,1,interference,6101
41750,08/05/23,3,interference,2902
41751,08/05/23,0,interference,6198
41753,08/05/23,2,interference,3449
41940,09/05/23,1,interference,6307
41942,09/05/23,3,interference,2829
41943,09/05/23,0,interference,6818
41945,09/05/23,2,interference,3965
42132,10/05/23,1,interference,5988
42134,10/05/23,3,interference,3073
42135,10/05/23,0,interference,6548
42137,10/05/23,2,interference,3528
42324,11/05/23,1,interference,5737
42326,11/05/23,3,interference,3085
42327,11/05/23,0,interference,5417
42329,11/05/23,2,interference,3725
42516,12/05/23,1,interference,7125
42518,12/05/23,3,interference,3058
42519,12/05/23,0,interference,6766
42521,12/05/23,2,interference,4057
42708,13/05/23,1,interference,7436
42710,13/05/23,3,interference,2810
42711,13/05/23,0,interference,7095
42713,13/05/23,2,interference,4183
42900,14/05/23,1,interference,6143
42902,14/05/23,3,interference,2803
42903,14/05/23,0,interference,6428
42905,14/05/23,2,interference,3338
43092,15/05/23,1,interference,6629
43094,15/05/23,3,interference,2985
43095,15/05/23,0,interference,5388
43097,15/05/23,2,interference,3631
43284,16/05/23,1,interference,6496
43286,16/05/23,3,interference,3122
43287,16/05/23,0,interference,5698
43289,16/05/23,2,interference,3389
43476,17/05/23,1,interference,5510
43478,17/05/23,3,interference,2958
43479,17/05/23,0,interference,5706
43481,17/05/23,2,interference,3540
43668,18/05/23,1,interference,5969
43670,18/05/23,3,interference,3150
43671,18/05/23,0,interference,5726
43673,18/05/23,2,interference,3566
43860,19/05/23,1,interference,6919
43862,19/05/23,3,interference,3098
43863,19/05/23,0,interference,6187
43865,19/05/23,2,interference,3883
44052,20/05/23,1,interference,7031
44054,20/05/23,3,interference,3068
44055,20/05/23,0,interference,6093
44057,20/05/23,2,interference,4106
44244,21/05/23,1,interference,6452
44246,21/05/23,3,interference,2865
44247,21/05/23,0,interference,5524
44249,21/05/23,2,interference,3605
44436,22/05/23,1,interference,5951
44438,22/05/23,3,interference,2907
44439,22/05/23,0,interference,5394
44441,22/05/23,2,interference,3320
44628,23/05/23,1,interference,6514
44630,23/05/23,3,interference,2875
44631,23/05/23,0,interference,6034
44633,23/05/23,2,interference,3780
44820,24/05/23,1,interference,6750
44822,24/05/23,3,interference,2976
44823,24/05/23,0,interference,6379
44825,24/05/23,2,interference,4258
45012,25/05/23,1,interference,6923
45014,25/05/23,3,interference,2952
45015,25/05/23,0,interference,6219
45017,25/05/23,2,interference,3771
45204,26/05/23,1,interference,6455
45206,26/05/23,3,interference,2959
45207,26/05/23,0,interference,6132
45209,26/05/23,2,interference,3763
45396,27/05/23,1,interference,6583
45398,27/05/23,3,interference,2844
45399,27/05/23,0,interference,6106
45401,27/05/23,2,interference,3796
45588,28/05/23,1,interference,6527
45590,28/05/23,3,interference,3083
45591,28/05/23,0,interference,5739
45593,28/05/23,2,interference,3722
45780,29/05/23,1,interference,6844
45782,29/05/23,3,interference,2999
45783,29/05/23,0,interference,6241
45785,29/05/23,2,interference,3505
45972,30/05/23,1,interference,6440
45974,30/05/23,3,interference,3010
45975,30/05/23,0,interference,6173
45977,30/05/23,2,interference,3647
46164,31/05/23,1,interference,6413
46166,31/05/23,3,interference,3054
46167,31/05/23,0,interference,6614
46169,31/05/23,2,interference,4025
46356,01/06/23,1,interference,6926
46358,01/06/23,3,interference,3130
46359,01/06/23,0,interference,7080
46361,01/06/23,2,interference,4266
46548,02/06/23,1,interference,6659
46550,02/06/23,3,interference,3007
46551,02/06/23,0,interference,7233
46553,02/06/23,2,interference,4049
46740,03/06/23,1,interference,7162
46742,03/06/23,3,interference,3046
46743,03/06/23,0,interference,7319
46745,03/06/23,2,interference,3950
46932,04/06/23,1,interference,7356
46934,04/06/23,3,interference,3054
46935,04/06/23,0,interference,6354
46937,04/06/23,2,interference,4012
47124,05/06/23,1,interference,6086
47126,05/06/23,3,interference,3030
47127,05/06/23,0,interference,6618
47129,05/06/23,2,interference,3570
47316,06/06/23,1,interference,5863
47318,06/06/23,3,interference,3023
47319,06/06/23,0,interference,6506
47321,06/06/23,2,interference,3558
47508,07/06/23,1,interference,5951
47510,07/06/23,3,interference,2898
47511,07/06/23,0,interference,5948
47513,07/06/23,2,interference,3935
47700,08/06/23,1,interference,6721
47702,08/06/23,3,interference,2728
47703,08/06/23,0,interference,6338
47705,08/06/23,2,interference,4127
47892,09/06/23,1,interference,5986
47894,09/06/23,3,interference,3096
